index,Product Name,Description,Reviewer Name,Review Title,Review,Date,Rating,Verified Purchase,Helpful Votes,compound,positive,negative,neutral_sentiment,anger,disgust,fear,joy,neutral,sadness,surprise
90,"BIODANCE Bio-Collagen Real Deep Mask, Hydrating Overnight Hydrogel Mask, Pore Minimizing, Elasticity Improvement, 34g x4ea",,M,Not for overnight,"Skin feels soft and smooth. I would recommend using in the daytime, it is very uncomfortable at night. I would buy again.",9/24/2024,4,Yes,0,-0.101,0.107,0.124,0.769,0.00929816160351038,0.25433212518692017,0.19041986763477325,0.017653528600931168,0.47161656618118286,0.0525658093392849,0.00411403039470315
91,"BIODANCE Bio-Collagen Real Deep Mask, Hydrating Overnight Hydrogel Mask, Pore Minimizing, Elasticity Improvement, 34g x4ea",,Morgan,BUY THIS NOW,"I was SO impressed with this sheet mask. A friend had recommended it to me and raved about it so I had to buy it and see for myself. I wore it overnight and woke up the next morning with arguably the glowiest, bounciest, and prettiest skin I have ever had in my entire life. 10/10 highly recommend, you need this mask its amazing!",10/7/2024,5,Yes,0,0.9566,0.267,0.027,0.705,0.008319878950715065,0.004917530808597803,0.0036724223755300045,0.15421554446220398,0.07469839602708817,0.0024538086727261543,0.7517223954200745
92,"BIODANCE Bio-Collagen Real Deep Mask, Hydrating Overnight Hydrogel Mask, Pore Minimizing, Elasticity Improvement, 34g x4ea",,Laura,Worth the hype,"I wouldn’t say these give me the glass skin effect that people keep talking about, but after the second use, my skin looks the best it has in years, and it feels so supple. The difference between the texture and appearance of my face between now and a week ago is like day and night",10/17/2024,5,Yes,0,0.8765,0.151,0.0,0.849,0.003561778925359249,0.07628282904624939,0.004086408298462629,0.20548602938652039,0.6334467530250549,0.05457426980137825,0.022561894729733467
93,"BIODANCE Bio-Collagen Real Deep Mask, Hydrating Overnight Hydrogel Mask, Pore Minimizing, Elasticity Improvement, 34g x4ea",,Wamsley405,Nice skin texture after a night of wear.,"I jumped on the bandwagon for the pursuit of ""Glass skin"" when I purchased these. I have to admit the day after I have worn them I get compliments on my skin all day. My only complaint about these is that they dont stay in place when I sleep as well as some others. But that is not a deal breaker. They still do make my skin look better. I would repurchase this product.",9/4/2024,4,Yes,0,0.6652,0.12,0.045,0.835,0.01870993711054325,0.03647283837199211,0.0015210527926683426,0.00963128637522459,0.9161067605018616,0.008231788873672485,0.009326254948973656
94,"BIODANCE Bio-Collagen Real Deep Mask, Hydrating Overnight Hydrogel Mask, Pore Minimizing, Elasticity Improvement, 34g x4ea",,michael allan badger,So soothing!,I definitely notice a subtle glow that lasts most of the week after using this collagen mask. I sleep in it. It feels slightly cool and feels very refreshing. Haven’t noticed any residue on my sheets etc. definitely recommend trying!,10/15/2024,4,Yes,0,0.8481,0.236,0.0,0.764,0.0015041647711768746,0.006228436250239611,0.0004492002772167325,0.9596516489982605,0.02482588216662407,0.00488458015024662,0.002455900888890028
95,"BIODANCE Bio-Collagen Real Deep Mask, Hydrating Overnight Hydrogel Mask, Pore Minimizing, Elasticity Improvement, 34g x4ea",,HappyDriver,Just yes!,"I followed directions and used my toner and serum, the applied the mask before bed. Kept it on overnight and removed in the morning and…wow! Skin was plump, glowing, so so soft, and 4 days later I still see the impact. Just YES to this!",10/18/2024,5,Yes,0,0.6145,0.089,0.0,0.911,0.005766745191067457,0.03184868022799492,0.005858368705958128,0.011814349330961704,0.02071007527410984,0.011363368481397629,0.9126384258270264
96,"BIODANCE Bio-Collagen Real Deep Mask, Hydrating Overnight Hydrogel Mask, Pore Minimizing, Elasticity Improvement, 34g x4ea",,Katie Hudson,Obsessed,"These face masks are hydrating and do not have a strong scent. They have a texture almost like a thin, wide rice noodle and for some reason I find it delightful. I also enjoy that when I go to sleep the mask is white and opaque and when I wake up it is almost translucent. My skin looks and feels great after using it!",10/3/2024,5,Yes,0,0.8978,0.199,0.04,0.761,0.001971438992768526,0.02158162370324135,0.001034992397762835,0.9213582277297974,0.04471540078520775,0.006467432249337435,0.0028709392063319683
97,"BIODANCE Bio-Collagen Real Deep Mask, Hydrating Overnight Hydrogel Mask, Pore Minimizing, Elasticity Improvement, 34g x4ea",,eew2,These are great!!!,My face feels so good after these! I really like them.  But it really takes some thought because you have to leave them on for 3-4 hours.,10/15/2024,5,Yes,0,0.5039,0.158,0.045,0.797,0.0011293648276478052,0.0014098600950092077,0.0005361937801353633,0.9683845639228821,0.015253114514052868,0.006616899278014898,0.0066698775626719
98,"BIODANCE Bio-Collagen Real Deep Mask, Hydrating Overnight Hydrogel Mask, Pore Minimizing, Elasticity Improvement, 34g x4ea",,Clare,Makes your face feel soft!,It does make your skin look and feel nice. I cannot sleep in it. I wear it in the evenings for about 3 to 4 hours.,10/18/2024,4,Yes,0,0.4215,0.118,0.0,0.882,0.004979005549103022,0.024645516648888588,0.0014337421162053943,0.15662868320941925,0.7783121466636658,0.027473796159029007,0.006527099292725325
99,"BIODANCE Bio-Collagen Real Deep Mask, Hydrating Overnight Hydrogel Mask, Pore Minimizing, Elasticity Improvement, 34g x4ea",,Rachel F. Parkman,My skin is SO SOFT,"This mask is wonderful.  I really wasn’t sure how to utilize the extra pieces, but tik-tok showed me.  Leave it on as long as you can- your skin will thank you.  I was very skeptical, but am now a believer.  :)",9/23/2024,4,Yes,0,0.7717,0.237,0.098,0.666,0.011869153939187527,0.005890076048672199,0.3966447412967682,0.2595437467098236,0.20582257211208344,0.012040304951369762,0.10818932205438614
100,Celavi Essence Facial Sheet Face Mask Variety Set Classic Authentic Korean Moisturizing Skincare (12-Packs),"Keep your face clean and clear while reversing the signs of aging, balancing your natural skin tone, and infusing it with essential hydration with Celavi Face Mask Sheets infused with powerful antioxidants, natural botanicals, and vital nutrients that nourish and protect your skin while leaving behind beautiful radiance.",Shana Nadler,Great value for the money,Loved that there were multiple scents. Definitely made my face feel smoother and completely moisturized. I was surprised at at how much it made my face feel cool while wearing. Very good quality. A value for the money. Would definitely recommend.,8/29/2024,5,Yes,3,0.9644,0.416,0.0,0.584,0.0034894028212875128,0.0018083303002640605,0.0010662343120202422,0.05047014355659485,0.02505132183432579,0.0014835774200037122,0.9166309833526611
101,Celavi Essence Facial Sheet Face Mask Variety Set Classic Authentic Korean Moisturizing Skincare (12-Packs),"Keep your face clean and clear while reversing the signs of aging, balancing your natural skin tone, and infusing it with essential hydration with Celavi Face Mask Sheets infused with powerful antioxidants, natural botanicals, and vital nutrients that nourish and protect your skin while leaving behind beautiful radiance.",Ashley Meadows,Great for different skin types,"This sheet mask set is hydrating and refreshing. Each mask leaves your skin feeling soft, nourished, and glowing. With a variety of formulas, it’s perfect for pampering and addressing different skin needs.",9/26/2024,5,Yes,0,0.6369,0.152,0.0,0.848,0.00471874512732029,0.03469565883278847,0.000992658082395792,0.5844342112541199,0.3499717116355896,0.018479831516742706,0.006707190535962582
102,Celavi Essence Facial Sheet Face Mask Variety Set Classic Authentic Korean Moisturizing Skincare (12-Packs),"Keep your face clean and clear while reversing the signs of aging, balancing your natural skin tone, and infusing it with essential hydration with Celavi Face Mask Sheets infused with powerful antioxidants, natural botanicals, and vital nutrients that nourish and protect your skin while leaving behind beautiful radiance.",lexi moore,Wonderfully moisturing,"I have pretty sensitive skin and these have been wonderful! They are hydrating and my skin has never looked better. I have used one every few days and will definitely order more because the price is great! Some reviews say they don't notice a difference in smells but I don't smell much on them except the rose one really smells like rose. They for my giant forehead and down under my chin and have plenty of product in the bag to spread on my neck,chest and back of my hands.",10/4/2024,5,Yes,0,0.886,0.138,0.018,0.844,0.014393720775842667,0.29008713364601135,0.005830219015479088,0.0341218002140522,0.6295540928840637,0.01499735377728939,0.01101571787148714
103,Celavi Essence Facial Sheet Face Mask Variety Set Classic Authentic Korean Moisturizing Skincare (12-Packs),"Keep your face clean and clear while reversing the signs of aging, balancing your natural skin tone, and infusing it with essential hydration with Celavi Face Mask Sheets infused with powerful antioxidants, natural botanicals, and vital nutrients that nourish and protect your skin while leaving behind beautiful radiance.",Atyoukha,A Refreshing Variety for Glowing Skin,"The masks are easy to apply and fit comfortably on the face, delivering a generous amount of serum that leaves the skin feeling hydrated and refreshed. The quality of the ingredients is noticeable, with many masks containing beneficial components like hyaluronic acid, vitamins, and natural extracts.",8/15/2024,4,Yes,0,0.9578,0.361,0.0,0.639,0.005296447779983282,0.018883565440773964,0.000729945779312402,0.6831784844398499,0.27186086773872375,0.014347878284752369,0.005702763795852661
104,Celavi Essence Facial Sheet Face Mask Variety Set Classic Authentic Korean Moisturizing Skincare (12-Packs),"Keep your face clean and clear while reversing the signs of aging, balancing your natural skin tone, and infusing it with essential hydration with Celavi Face Mask Sheets infused with powerful antioxidants, natural botanicals, and vital nutrients that nourish and protect your skin while leaving behind beautiful radiance.",Natalie Williams,My go to sheet face masks!,"I love these!!!!! I buy them on repeat, and I love having a variety so that I can pick and choose what I want for my skin at the time of use. They always provide good moisture and relaxation as well as comfort. I have sensitive skin and they have never caused me any sort of irritation, pain, or redness which some masks have done in the past. They keep well if you store them in a cool dry place and are a good value for the money! I see a difference in my skin with them and I look forward to using them! I highly recommend :)",7/5/2024,5,Yes,12,0.9806,0.301,0.058,0.641,0.03205478936433792,0.017698096111416817,0.000920008635148406,0.6053197979927063,0.32831206917762756,0.006263753864914179,0.009431486949324608
105,Celavi Essence Facial Sheet Face Mask Variety Set Classic Authentic Korean Moisturizing Skincare (12-Packs),"Keep your face clean and clear while reversing the signs of aging, balancing your natural skin tone, and infusing it with essential hydration with Celavi Face Mask Sheets infused with powerful antioxidants, natural botanicals, and vital nutrients that nourish and protect your skin while leaving behind beautiful radiance.",Wren Aitcheson,Great Gift,"Bought these for my younger cousin and she loves them. They were a great value for my money as I got 12 of them for a small price, and they were a good size even for me. They performed very well for her and left her skin moisturizer and clean after only one use. She doesn't have any visable pores yet. I imagine these would help a LOT with those. Overall a great product.",7/19/2024,5,Yes,2,0.975,0.298,0.0,0.702,0.004642030224204063,0.012522482313215733,0.0009074489353224635,0.40867453813552856,0.5483525991439819,0.007333853747695684,0.017567047849297523
106,Celavi Essence Facial Sheet Face Mask Variety Set Classic Authentic Korean Moisturizing Skincare (12-Packs),"Keep your face clean and clear while reversing the signs of aging, balancing your natural skin tone, and infusing it with essential hydration with Celavi Face Mask Sheets infused with powerful antioxidants, natural botanicals, and vital nutrients that nourish and protect your skin while leaving behind beautiful radiance.",Karyanna Hedgecock,very moisturizing and does leave your skin glowy and soft,actually really like these face masks pretty hard to find actual good ones. i love these actually,10/15/2024,5,Yes,0,0.9134,0.514,0.055,0.431,0.006025057286024094,0.0031316669192165136,0.0026476348284631968,0.07867150753736496,0.2284480780363083,0.2978793680667877,0.3831966519355774
107,Celavi Essence Facial Sheet Face Mask Variety Set Classic Authentic Korean Moisturizing Skincare (12-Packs),"Keep your face clean and clear while reversing the signs of aging, balancing your natural skin tone, and infusing it with essential hydration with Celavi Face Mask Sheets infused with powerful antioxidants, natural botanicals, and vital nutrients that nourish and protect your skin while leaving behind beautiful radiance.",Miss Nancy,Great variety for price!!,Loved these masks and always leave my face feeling so fresh! Can't beat the price!,9/22/2024,5,Yes,0,0.8305,0.424,0.057,0.519,0.0020985582377761602,0.002150262938812375,0.00037443963810801506,0.9406341314315796,0.04128806293010712,0.002733237575739622,0.010721406899392605
108,Celavi Essence Facial Sheet Face Mask Variety Set Classic Authentic Korean Moisturizing Skincare (12-Packs),"Keep your face clean and clear while reversing the signs of aging, balancing your natural skin tone, and infusing it with essential hydration with Celavi Face Mask Sheets infused with powerful antioxidants, natural botanicals, and vital nutrients that nourish and protect your skin while leaving behind beautiful radiance.",Great Costume,Great purpose!,I bought these as a gift for my daughter they were great quality and a very nice variety definitely worth buying,10/24/2024,5,Yes,0,0.932,0.535,0.0,0.465,0.0016650799661874771,0.0012784666614606977,0.0007494985475204885,0.9092836380004883,0.06274180859327316,0.003579439828172326,0.020702188834547997
109,Celavi Essence Facial Sheet Face Mask Variety Set Classic Authentic Korean Moisturizing Skincare (12-Packs),"Keep your face clean and clear while reversing the signs of aging, balancing your natural skin tone, and infusing it with essential hydration with Celavi Face Mask Sheets infused with powerful antioxidants, natural botanicals, and vital nutrients that nourish and protect your skin while leaving behind beautiful radiance.",Ryan Walsh,Bachelorette weekend,Pamper yourself with these for the bachelorette weekend,11/2/2024,5,Yes,0,0.0,0.0,0.0,1.0,0.010524270124733448,0.017162742093205452,0.007023950107395649,0.03087517060339451,0.9169890880584717,0.007733776234090328,0.00969094317406416
110,Celavi Essence Facial Sheet Face Mask Variety Set Classic Authentic Korean Moisturizing Skincare (12-Packs),"Keep your face clean and clear while reversing the signs of aging, balancing your natural skin tone, and infusing it with essential hydration with Celavi Face Mask Sheets infused with powerful antioxidants, natural botanicals, and vital nutrients that nourish and protect your skin while leaving behind beautiful radiance.",John Goins,Used these as gifts,"I used these to make facial products gifts for my family and friends, they loved them!",10/24/2024,5,Yes,0,0.807,0.359,0.0,0.641,0.02480344846844673,0.01024917233735323,0.0005768693517893553,0.8848299980163574,0.048248469829559326,0.004376480355858803,0.026915647089481354
111,Celavi Essence Facial Sheet Face Mask Variety Set Classic Authentic Korean Moisturizing Skincare (12-Packs),"Keep your face clean and clear while reversing the signs of aging, balancing your natural skin tone, and infusing it with essential hydration with Celavi Face Mask Sheets infused with powerful antioxidants, natural botanicals, and vital nutrients that nourish and protect your skin while leaving behind beautiful radiance.",Caroline,Worth it!,I like these masks! They’re not the best quality out there but the variety of kinds of masks with many different benefits that is outlined for you on the package of each mask! And they really do give you the results they’re intended to. Worth it!,10/2/2024,4,Yes,0,0.7345,0.162,0.042,0.795,0.007306811399757862,0.004835295490920544,0.0004761967866215855,0.9125852584838867,0.05209152027964592,0.0027357276994735003,0.01996922679245472
112,Celavi Essence Facial Sheet Face Mask Variety Set Classic Authentic Korean Moisturizing Skincare (12-Packs),"Keep your face clean and clear while reversing the signs of aging, balancing your natural skin tone, and infusing it with essential hydration with Celavi Face Mask Sheets infused with powerful antioxidants, natural botanicals, and vital nutrients that nourish and protect your skin while leaving behind beautiful radiance.",Kindle Customer,Love this multipack,I share these with my girls,10/26/2024,5,Yes,0,0.296,0.355,0.0,0.645,0.026129938662052155,0.015311475843191147,0.006605894770473242,0.3657696843147278,0.5540859699249268,0.018251312896609306,0.01384566631168127
113,Celavi Essence Facial Sheet Face Mask Variety Set Classic Authentic Korean Moisturizing Skincare (12-Packs),"Keep your face clean and clear while reversing the signs of aging, balancing your natural skin tone, and infusing it with essential hydration with Celavi Face Mask Sheets infused with powerful antioxidants, natural botanicals, and vital nutrients that nourish and protect your skin while leaving behind beautiful radiance.",YuW,Love it,"Love the variety, perfect for after a long day work",10/23/2024,5,Yes,0,0.836,0.53,0.0,0.47,0.00184786063618958,0.0017137181712314487,0.0004434188886079937,0.9303957223892212,0.050071749836206436,0.005411658901721239,0.010115769691765308
114,Celavi Essence Facial Sheet Face Mask Variety Set Classic Authentic Korean Moisturizing Skincare (12-Packs),"Keep your face clean and clear while reversing the signs of aging, balancing your natural skin tone, and infusing it with essential hydration with Celavi Face Mask Sheets infused with powerful antioxidants, natural botanicals, and vital nutrients that nourish and protect your skin while leaving behind beautiful radiance.",Natallia,Lovely,"I like them a lot, great hydration",10/19/2024,5,Yes,0,0.765,0.688,0.0,0.312,0.002017752965912223,0.0031807105988264084,0.000378284661564976,0.9739989638328552,0.013618162833154202,0.003948127385228872,0.0028580937068909407
115,Celavi Essence Facial Sheet Face Mask Variety Set Classic Authentic Korean Moisturizing Skincare (12-Packs),"Keep your face clean and clear while reversing the signs of aging, balancing your natural skin tone, and infusing it with essential hydration with Celavi Face Mask Sheets infused with powerful antioxidants, natural botanicals, and vital nutrients that nourish and protect your skin while leaving behind beautiful radiance.",Kimchii,Good product,I love these face masks. Nice smelling and does the job. Very refreshing.,10/10/2024,5,Yes,0,0.7906,0.412,0.0,0.588,0.002649274654686451,0.01619022898375988,0.0008156874682754278,0.898264467716217,0.07112772017717361,0.006211095489561558,0.004741542972624302
116,Celavi Essence Facial Sheet Face Mask Variety Set Classic Authentic Korean Moisturizing Skincare (12-Packs),"Keep your face clean and clear while reversing the signs of aging, balancing your natural skin tone, and infusing it with essential hydration with Celavi Face Mask Sheets infused with powerful antioxidants, natural botanicals, and vital nutrients that nourish and protect your skin while leaving behind beautiful radiance.",autumn,"Smell great, versatile collection, possibly ineffective","After using all of these masks, I can’t really tell if they are effective or not. They do, however, smell amazing and come in a cute and versatile selection.",9/18/2024,4,Yes,0,0.872,0.292,0.0,0.708,0.008944911882281303,0.11635654419660568,0.00740805733948946,0.11525732278823853,0.6473036408424377,0.0047821784391999245,0.09994728863239288
117,Celavi Essence Facial Sheet Face Mask Variety Set Classic Authentic Korean Moisturizing Skincare (12-Packs),"Keep your face clean and clear while reversing the signs of aging, balancing your natural skin tone, and infusing it with essential hydration with Celavi Face Mask Sheets infused with powerful antioxidants, natural botanicals, and vital nutrients that nourish and protect your skin while leaving behind beautiful radiance.",Lexington,My face feels soft,After every use my face feels soft and refreshed. I love the smell of each one and I loved that I got so many.,9/15/2024,4,Yes,0,0.8442,0.299,0.0,0.701,0.0021297240164130926,0.009745558723807335,0.0007778129656799138,0.8845458030700684,0.07808073610067368,0.021148571744561195,0.0035717401187866926
118,Celavi Essence Facial Sheet Face Mask Variety Set Classic Authentic Korean Moisturizing Skincare (12-Packs),"Keep your face clean and clear while reversing the signs of aging, balancing your natural skin tone, and infusing it with essential hydration with Celavi Face Mask Sheets infused with powerful antioxidants, natural botanicals, and vital nutrients that nourish and protect your skin while leaving behind beautiful radiance.",Hailey,Girl bday gift,Perfect for a little girl bday gift,9/24/2024,4,Yes,0,0.7458,0.613,0.0,0.387,0.005447870120406151,0.0022149132564663887,0.0011990133207291365,0.6431713700294495,0.24444988369941711,0.007059733849018812,0.09645719826221466
119,Celavi Essence Facial Sheet Face Mask Variety Set Classic Authentic Korean Moisturizing Skincare (12-Packs),"Keep your face clean and clear while reversing the signs of aging, balancing your natural skin tone, and infusing it with essential hydration with Celavi Face Mask Sheets infused with powerful antioxidants, natural botanicals, and vital nutrients that nourish and protect your skin while leaving behind beautiful radiance.",Raluca Corobana,I have bought these many times - love them,I like the clean(ish) ingredients and the results. I also like how pretty they are individually wrapped as them make great additions to gift bags.,9/18/2024,5,Yes,0,0.9349,0.458,0.0,0.542,0.004878444597125053,0.034759845584630966,0.0010845335200428963,0.7264876961708069,0.2143174558877945,0.0065361978486180305,0.011935901828110218
120,Celavi Essence Facial Sheet Face Mask Variety Set Classic Authentic Korean Moisturizing Skincare (12-Packs),"Keep your face clean and clear while reversing the signs of aging, balancing your natural skin tone, and infusing it with essential hydration with Celavi Face Mask Sheets infused with powerful antioxidants, natural botanicals, and vital nutrients that nourish and protect your skin while leaving behind beautiful radiance.",Teresa,Love these,"I purchased these because my kid was turning 16 and her friends wanted to have a facial party.  OMG a HIT!! And it did moisturizer the skin, very simply and completely comfortable. Did not break them out because some of the girls had very sensitive skin this was beautiful and will be gettin more.",8/24/2024,5,Yes,0,0.931,0.228,0.0,0.772,0.007797082886099815,0.0037961481139063835,0.0017587016336619854,0.36600714921951294,0.06769848614931107,0.014019615948200226,0.5389228463172913
121,Celavi Essence Facial Sheet Face Mask Variety Set Classic Authentic Korean Moisturizing Skincare (12-Packs),"Keep your face clean and clear while reversing the signs of aging, balancing your natural skin tone, and infusing it with essential hydration with Celavi Face Mask Sheets infused with powerful antioxidants, natural botanicals, and vital nutrients that nourish and protect your skin while leaving behind beautiful radiance.",Avalanche,Good product,"Bought this for my wife. She loves it, says it makes her face feel smooth after use.",9/11/2024,5,Yes,0,0.5719,0.188,0.0,0.812,0.0059256283566355705,0.020068584010004997,0.0013656215742230415,0.2846410572528839,0.6692044138908386,0.010614181868731976,0.008180474862456322
122,Celavi Essence Facial Sheet Face Mask Variety Set Classic Authentic Korean Moisturizing Skincare (12-Packs),"Keep your face clean and clear while reversing the signs of aging, balancing your natural skin tone, and infusing it with essential hydration with Celavi Face Mask Sheets infused with powerful antioxidants, natural botanicals, and vital nutrients that nourish and protect your skin while leaving behind beautiful radiance.",Samantha Don Lee,Great,I’ve ordered these a couple times now and I love them so much!  They are very affordable and it feels like I have my own home spa.,9/3/2024,5,Yes,0,0.7901,0.241,0.0,0.759,0.0025048060342669487,0.0010237362002953887,0.0012371990596875548,0.9401560425758362,0.03578776493668556,0.003456162754446268,0.015834230929613113
123,Celavi Essence Facial Sheet Face Mask Variety Set Classic Authentic Korean Moisturizing Skincare (12-Packs),"Keep your face clean and clear while reversing the signs of aging, balancing your natural skin tone, and infusing it with essential hydration with Celavi Face Mask Sheets infused with powerful antioxidants, natural botanicals, and vital nutrients that nourish and protect your skin while leaving behind beautiful radiance.",Becky L. Schell,Nice variety,I like the variety that comes with this set.,9/9/2024,5,Yes,0,0.3612,0.263,0.0,0.737,0.002083014464005828,0.005257410928606987,0.0005069509497843683,0.9644932746887207,0.021061573177576065,0.0029685015324503183,0.0036293715238571167
124,Celavi Essence Facial Sheet Face Mask Variety Set Classic Authentic Korean Moisturizing Skincare (12-Packs),"Keep your face clean and clear while reversing the signs of aging, balancing your natural skin tone, and infusing it with essential hydration with Celavi Face Mask Sheets infused with powerful antioxidants, natural botanicals, and vital nutrients that nourish and protect your skin while leaving behind beautiful radiance.",Shannon B,Self care,Every Sunday is self care day.I take some time to have for myself.These are included in my weekly treat.Love them and my face feels hydrated.,8/22/2024,5,Yes,0,0.4939,0.118,0.0,0.882,0.00575999915599823,0.010832005180418491,0.0009628853294998407,0.7179949879646301,0.24011139571666718,0.01831669546663761,0.006022075191140175
125,Celavi Essence Facial Sheet Face Mask Variety Set Classic Authentic Korean Moisturizing Skincare (12-Packs),"Keep your face clean and clear while reversing the signs of aging, balancing your natural skin tone, and infusing it with essential hydration with Celavi Face Mask Sheets infused with powerful antioxidants, natural botanicals, and vital nutrients that nourish and protect your skin while leaving behind beautiful radiance.",Danielle Seiple,good value - feels nice on skin,satisfied with this product.  Great value.  I just ordered again.,9/4/2024,5,Yes,0,0.8519,0.608,0.0,0.392,0.00196788739413023,0.0009252511663362384,0.0003201125073246658,0.9542838335037231,0.015660298988223076,0.006537130102515221,0.020305655896663666
126,Celavi Essence Facial Sheet Face Mask Variety Set Classic Authentic Korean Moisturizing Skincare (12-Packs),"Keep your face clean and clear while reversing the signs of aging, balancing your natural skin tone, and infusing it with essential hydration with Celavi Face Mask Sheets infused with powerful antioxidants, natural botanicals, and vital nutrients that nourish and protect your skin while leaving behind beautiful radiance.",DD,Feels good,Feels very good on the skin. In fact I am ordering another set. Also had 2 sets A and B sent to my daughter.,8/23/2024,5,Yes,0,0.4927,0.144,0.0,0.856,0.003012164030224085,0.018236957490444183,0.000914782052859664,0.6607053875923157,0.29525575041770935,0.009502256289124489,0.012372682802379131
127,Celavi Essence Facial Sheet Face Mask Variety Set Classic Authentic Korean Moisturizing Skincare (12-Packs),"Keep your face clean and clear while reversing the signs of aging, balancing your natural skin tone, and infusing it with essential hydration with Celavi Face Mask Sheets infused with powerful antioxidants, natural botanicals, and vital nutrients that nourish and protect your skin while leaving behind beautiful radiance.",Nathan J. Ver Burg,Instant Glow and Smoothness!,"I had to share my excitement about these face masks—they’re a true game-changer! After just a few uses, my wrinkles have visibly softened and my skin has a radiant glow.The masks are easy to apply and leave my skin feeling smooth and refreshed. It’s like having a mini spa treatment at home. If you’re looking for a product that truly makes a difference, these masks are a must-try. Highly recommend!",7/25/2024,5,Yes,0,0.9693,0.315,0.015,0.669,0.0019800884183496237,0.0018483034800738096,0.0004812840197701007,0.955386221408844,0.02984478883445263,0.0022997811902314425,0.008159639313817024
128,Celavi Essence Facial Sheet Face Mask Variety Set Classic Authentic Korean Moisturizing Skincare (12-Packs),"Keep your face clean and clear while reversing the signs of aging, balancing your natural skin tone, and infusing it with essential hydration with Celavi Face Mask Sheets infused with powerful antioxidants, natural botanicals, and vital nutrients that nourish and protect your skin while leaving behind beautiful radiance.",Susana Rodríguez,Definitely buying again,I like the idea of having several different options and so far loving them all.,8/22/2024,5,Yes,0,0.7703,0.358,0.0,0.642,0.0020787816029042006,0.003770354436710477,0.000297880353173241,0.9821161031723022,0.005791841074824333,0.004435979761183262,0.0015091532841324806
129,Celavi Essence Facial Sheet Face Mask Variety Set Classic Authentic Korean Moisturizing Skincare (12-Packs),"Keep your face clean and clear while reversing the signs of aging, balancing your natural skin tone, and infusing it with essential hydration with Celavi Face Mask Sheets infused with powerful antioxidants, natural botanicals, and vital nutrients that nourish and protect your skin while leaving behind beautiful radiance.",Akash Reddy Bommireddy,No damage,"Package is in good condition, loved it",8/27/2024,5,Yes,0,0.7783,0.576,0.0,0.424,0.006904991343617439,0.0030546735506504774,0.000623808242380619,0.6353094577789307,0.24335119128227234,0.03260403871536255,0.07815180718898773
130,Celavi Essence Facial Sheet Face Mask Variety Set Classic Authentic Korean Moisturizing Skincare (12-Packs),"Keep your face clean and clear while reversing the signs of aging, balancing your natural skin tone, and infusing it with essential hydration with Celavi Face Mask Sheets infused with powerful antioxidants, natural botanicals, and vital nutrients that nourish and protect your skin while leaving behind beautiful radiance.",Kassandra Nordquist,Great for sleepovers!,The girls loved them . The product was gentle on their faces and did not cause any reactions. They also smell great!,8/15/2024,5,Yes,0,0.9041,0.383,0.0,0.617,0.007232076488435268,0.15144509077072144,0.0016337393317371607,0.6118731498718262,0.21088807284832,0.01282646507024765,0.0041014389134943485
131,Celavi Essence Facial Sheet Face Mask Variety Set Classic Authentic Korean Moisturizing Skincare (12-Packs),"Keep your face clean and clear while reversing the signs of aging, balancing your natural skin tone, and infusing it with essential hydration with Celavi Face Mask Sheets infused with powerful antioxidants, natural botanicals, and vital nutrients that nourish and protect your skin while leaving behind beautiful radiance.",Luz Magaly,Son fantásticas!!!,"Ojalá y estos productos  hubiesen existido antes, pero como dice el refrán, nunca es tarde para comenzar.Gracias!!!",8/18/2024,5,Yes,0,0.0,0.0,0.0,1.0,0.1534995436668396,0.06140914931893349,0.0656718835234642,0.07478906959295273,0.44463810324668884,0.06682505458593369,0.13316726684570312
132,Celavi Essence Facial Sheet Face Mask Variety Set Classic Authentic Korean Moisturizing Skincare (12-Packs),"Keep your face clean and clear while reversing the signs of aging, balancing your natural skin tone, and infusing it with essential hydration with Celavi Face Mask Sheets infused with powerful antioxidants, natural botanicals, and vital nutrients that nourish and protect your skin while leaving behind beautiful radiance.",Malisa,Love,Love these masks. So cool and moisturizing.,8/24/2024,5,Yes,0,0.7778,0.576,0.0,0.424,0.01104651764035225,0.032533466815948486,0.0011761176865547895,0.4830932021141052,0.45120730996131897,0.013955856673419476,0.006987539120018482
133,Celavi Essence Facial Sheet Face Mask Variety Set Classic Authentic Korean Moisturizing Skincare (12-Packs),"Keep your face clean and clear while reversing the signs of aging, balancing your natural skin tone, and infusing it with essential hydration with Celavi Face Mask Sheets infused with powerful antioxidants, natural botanicals, and vital nutrients that nourish and protect your skin while leaving behind beautiful radiance.",Carlie H.,Very good,"I really enjoy this product. My favorites are the hydrating ones. The one with Acai berries kind of had a uncomfortable stinging sensation on my face. But my face very nice and hydrating after use. This is a great way to promote self care and develop your own night time routine. I use my Rolling face stone to smooth the serum on my face with the mask on.As I'm writing this review,I am using the honey mask and I really like it😊",6/19/2024,5,Yes,0,0.9764,0.263,0.019,0.718,0.003634732449427247,0.051573745906353,0.0206703320145607,0.8680540919303894,0.0400666780769825,0.011529583483934402,0.004470886662602425
